user_id	url	timestamp_str	weight
93f36b1191254b3e9933be4af643fd68	bops.zjzwfw.gov.cn	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	pull-l3.douyincdn.com	2025-05-20	3
93f36b1191254b3e9933be4af643fd68	58732-oe25.panggen.cn	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	xpis-xcdn.youku.com	2025-05-20	4
93f36b1191254b3e9933be4af643fd68	short.pay.weixin.qq.com	2025-05-20	2
93f36b1191254b3e9933be4af643fd68	dnspod.meituan.httpdns.qcloud.com	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	[240e:3a0:be19:8db0:39b4:4ace:7783:6380]:9102	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	111.31.87.151	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	pss.alicdn.com	2025-05-20	66
93f36b1191254b3e9933be4af643fd68	pull-flv-l1.douyincdn.com	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	xpis-mob-xcdn.youku.com	2025-05-20	3
93f36b1191254b3e9933be4af643fd68	liangcang-material.alicdn.com	2025-05-20	37
93f36b1191254b3e9933be4af643fd68	conf-darwin.xycdn.com	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	sd-gl.xinqiucc.com	2025-05-20	2
93f36b1191254b3e9933be4af643fd68	111.31.6.34	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	111.31.71.122	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	pl-ali.youku.com	2025-05-20	3
93f36b1191254b3e9933be4af643fd68	39.173.32.248	2025-05-20	3
93f36b1191254b3e9933be4af643fd68	wap.cmpassport.com	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	sdktt.data.tianwenca.com	2025-05-20	11
93f36b1191254b3e9933be4af643fd68	f-vali.cp31.ott.cibntv.net	2025-05-20	43
93f36b1191254b3e9933be4af643fd68	111.31.86.208	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	resolvers-cn.httpdns.aliyuncs.com	2025-05-20	2
93f36b1191254b3e9933be4af643fd68	hy.mapbar.com	2025-05-20	2
93f36b1191254b3e9933be4af643fd68	mmbiz.qpic.cn	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	f-vali.cp31.ott.cibntv.net	2025-05-20	1119
93f36b1191254b3e9933be4af643fd68	111.31.71.120	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	[240e:399:1091:880:2e0:8bff:fe36:7d29]:9102	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	file.jgzh.cc	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	111.31.6.35	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	minorshort.weixin.qq.com	2025-05-20	54
93f36b1191254b3e9933be4af643fd68	111.31.71.108	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	vd9.bdstatic.com	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	tne.yangkeduo.com	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	httpdns.alicdn.com	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	cf-gl.qiezibenpao.com	2025-05-20	1
93f36b1191254b3e9933be4af643fd68	httpdns.alicdn.com	2025-05-20	18
93f36b1191254b3e9933be4af643fd68	nadvideo2.baidu.com	2025-05-20	2
93f36b1191254b3e9933be4af643fd68	wap.cmpassport.com	2025-05-20	9
f380f7db8fede4f9e5e45bd8fc88bf09	ttxyajs.data.kuiniuca.com	2025-05-20	1
f380f7db8fede4f9e5e45bd8fc88bf09	pull-flv-l11.douyincdn.com	2025-05-20	1
f380f7db8fede4f9e5e45bd8fc88bf09	extshort.weixin.qq.com	2025-05-20	75
f380f7db8fede4f9e5e45bd8fc88bf09	120.222.241.108	2025-05-20	1
f380f7db8fede4f9e5e45bd8fc88bf09	minorshort.weixin.qq.com	2025-05-20	15
f380f7db8fede4f9e5e45bd8fc88bf09	wap.cmpassport.com:80	2025-05-20	2
f380f7db8fede4f9e5e45bd8fc88bf09	240c:409f::3:0:359	2025-05-20	5
f380f7db8fede4f9e5e45bd8fc88bf09	short.weixin.qq.com	2025-05-20	2
f380f7db8fede4f9e5e45bd8fc88bf09	101.35.212.35	2025-05-20	18
f380f7db8fede4f9e5e45bd8fc88bf09	dns.weixin.qq.com.cn	2025-05-20	6
f380f7db8fede4f9e5e45bd8fc88bf09	pull-flv-l13.douyincdn.com	2025-05-20	1
f380f7db8fede4f9e5e45bd8fc88bf09	conf-darwin.xycdn.com	2025-05-20	2
f380f7db8fede4f9e5e45bd8fc88bf09	pull-flv-l13.douyincdn.com:80	2025-05-20	2
9e656327688ca9c6abbd59e4b6f35d4f	www.taobao.com	2025-05-20	1
9e656327688ca9c6abbd59e4b6f35d4f	wifi.vivo.com.cn	2025-05-20	2
9e656327688ca9c6abbd59e4b6f35d4f	240c:409f::3:0:359	2025-05-20	4
9e656327688ca9c6abbd59e4b6f35d4f	s15img.kaixinkan.com.cn	2025-05-20	1
9e656327688ca9c6abbd59e4b6f35d4f	auni.telecome.cn	2025-05-20	15
9e656327688ca9c6abbd59e4b6f35d4f	bronrt.stsdk.vivo.com.cn	2025-05-20	1
9e656327688ca9c6abbd59e4b6f35d4f	dns.weixin.qq.com.cn	2025-05-20	4
9e656327688ca9c6abbd59e4b6f35d4f	szminorshort.weixin.qq.com	2025-05-20	6
9e656327688ca9c6abbd59e4b6f35d4f	cbsipv4.shuzilm.cn	2025-05-20	27
9e656327688ca9c6abbd59e4b6f35d4f	wapmail.10086.cn	2025-05-20	1
9e656327688ca9c6abbd59e4b6f35d4f	szextshort.weixin.qq.com	2025-05-20	24
9e656327688ca9c6abbd59e4b6f35d4f	sdk.open.phone.igexin.com	2025-05-20	12
1f5c793008a87d3c634c2b0aa0bd5e60	pull-l3.douyincdn.com	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	sdktt.data.tianwenca.com	2025-05-20	3
1f5c793008a87d3c634c2b0aa0bd5e60	wifi.vivo.com.cn	2025-05-20	4
1f5c793008a87d3c634c2b0aa0bd5e60	wx.qlogo.cn	2025-05-20	3
1f5c793008a87d3c634c2b0aa0bd5e60	finderd1p.video.qq.com	2025-05-20	3
1f5c793008a87d3c634c2b0aa0bd5e60	[2409:8c50:a00:4659:48::]	2025-05-20	11
1f5c793008a87d3c634c2b0aa0bd5e60	short.pay.weixin.qq.com	2025-05-20	4
1f5c793008a87d3c634c2b0aa0bd5e60	wap.cmpassport.com	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	dldir1v6.qq.com	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	sdktt.data.tianwenca.com	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	douyin.starrydyn.com	2025-05-20	8
1f5c793008a87d3c634c2b0aa0bd5e60	finderv1.video.qq.com	2025-05-20	23
1f5c793008a87d3c634c2b0aa0bd5e60	douyinve.starrydyn.com	2025-05-20	4
1f5c793008a87d3c634c2b0aa0bd5e60	seeds-open.xinqiucc.com	2025-05-20	2
1f5c793008a87d3c634c2b0aa0bd5e60	minorshort.weixin.qq.com	2025-05-20	2
1f5c793008a87d3c634c2b0aa0bd5e60	wximg.wxs.qq.com	2025-05-20	14
1f5c793008a87d3c634c2b0aa0bd5e60	short.mixpay.wechatpay.cn	2025-05-20	5
1f5c793008a87d3c634c2b0aa0bd5e60	finderdsp.video.qq.com	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	paydns.wechatpay.cn	2025-05-20	2
1f5c793008a87d3c634c2b0aa0bd5e60	seeds-open.xinqiucc.com	2025-05-20	5
1f5c793008a87d3c634c2b0aa0bd5e60	sd-gl.xinqiucc.com	2025-05-20	4
1f5c793008a87d3c634c2b0aa0bd5e60	mmecoa.qpic.cn	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	59.82.34.147	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	wap.cmpassport.com	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	douyin.starrydyn.com	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	minorshort.weixin.qq.com	2025-05-20	92
1f5c793008a87d3c634c2b0aa0bd5e60	cf-gl.qiezibenpao.com	2025-05-20	3
1f5c793008a87d3c634c2b0aa0bd5e60	finderhy.video.qq.com	2025-05-20	3
1f5c793008a87d3c634c2b0aa0bd5e60	finderqv.video.qq.com	2025-05-20	9
1f5c793008a87d3c634c2b0aa0bd5e60	finderdma.video.qq.com	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	short.snspay.wechatpay.cn	2025-05-20	10
1f5c793008a87d3c634c2b0aa0bd5e60	extshort.weixin.qq.com	2025-05-20	731
1f5c793008a87d3c634c2b0aa0bd5e60	dns.weixin.qq.com.cn	2025-05-20	14
1f5c793008a87d3c634c2b0aa0bd5e60	finderdma.video.qq.com	2025-05-20	8
1f5c793008a87d3c634c2b0aa0bd5e60	pull-flv-l1.douyincdn.com	2025-05-20	5
1f5c793008a87d3c634c2b0aa0bd5e60	search.wxqcloud.qq.com	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	extshort.weixin.qq.com	2025-05-20	10
1f5c793008a87d3c634c2b0aa0bd5e60	douyinve.starrydyn.com	2025-05-20	1
1f5c793008a87d3c634c2b0aa0bd5e60	short.weixin.qq.com	2025-05-20	2
1324d407dd2381f7468d404bf1c860c9	szextshort.weixin.qq.com	2025-05-20	37
1324d407dd2381f7468d404bf1c860c9	szminorshort.weixin.qq.com	2025-05-20	10
1324d407dd2381f7468d404bf1c860c9	cgicol.amap.com	2025-05-20	1
1324d407dd2381f7468d404bf1c860c9	aps.amap.com	2025-05-20	4
1324d407dd2381f7468d404bf1c860c9	loc.map.baidu.com	2025-05-20	1
1324d407dd2381f7468d404bf1c860c9	pp.myapp.com	2025-05-20	1
1324d407dd2381f7468d404bf1c860c9	dns.weixin.qq.com.cn	2025-05-20	5
1324d407dd2381f7468d404bf1c860c9	connectivitycheck.platform.hicloud.com	2025-05-20	3
1324d407dd2381f7468d404bf1c860c9	union-httpdns.gslb.yy.com	2025-05-20	1
8b2ab64aed8f4a4ba2ad4a5e0b12c048	finderd1p.video.qq.com	2025-05-20	1
8b2ab64aed8f4a4ba2ad4a5e0b12c048	connectivitycheck.platform.hicloud.com	2025-05-20	16
8b2ab64aed8f4a4ba2ad4a5e0b12c048	dns.weixin.qq.com.cn	2025-05-20	2
8b2ab64aed8f4a4ba2ad4a5e0b12c048	szextshort.weixin.qq.com	2025-05-20	47
8b2ab64aed8f4a4ba2ad4a5e0b12c048	finderqv.video.qq.com	2025-05-20	1
8b2ab64aed8f4a4ba2ad4a5e0b12c048	szminorshort.weixin.qq.com	2025-05-20	7
dd30bd920a25aeb8c1ed4b393a70f04f	sdktt.data.tianwenca.com	2025-05-20	2
dd30bd920a25aeb8c1ed4b393a70f04f	36.156.206.38:51230	2025-05-20	1
dd30bd920a25aeb8c1ed4b393a70f04f	sd-gl.xinqiucc.com	2025-05-20	1
dd30bd920a25aeb8c1ed4b393a70f04f	dns.weixin.qq.com.cn	2025-05-20	2
dd30bd920a25aeb8c1ed4b393a70f04f	203.107.1.67	2025-05-20	1
dd30bd920a25aeb8c1ed4b393a70f04f	cf-gl.qiezibenpao.com	2025-05-20	1
dd30bd920a25aeb8c1ed4b393a70f04f	connect.rom.miui.com	2025-05-20	1
dd30bd920a25aeb8c1ed4b393a70f04f	tools.3g.qq.com	2025-05-20	2
dd30bd920a25aeb8c1ed4b393a70f04f	transit1.wslog.chinanetcenter.com	2025-05-20	2
dd30bd920a25aeb8c1ed4b393a70f04f	106.11.25.175	2025-05-20	3
4218066f621bf684987a0e18b8e91775	paydns.wechatpay.cn	2025-05-20	1
4218066f621bf684987a0e18b8e91775	dns.weixin.qq.com.cn	2025-05-20	13
4218066f621bf684987a0e18b8e91775	short.mixpay.wechatpay.cn	2025-05-20	2
4218066f621bf684987a0e18b8e91775	wx.qlogo.cn	2025-05-20	1
4218066f621bf684987a0e18b8e91775	minorshort.weixin.qq.com	2025-05-20	32
4218066f621bf684987a0e18b8e91775	mmbiz.qpic.cn	2025-05-20	4
4218066f621bf684987a0e18b8e91775	mmsns.qpic.cn	2025-05-20	1
4218066f621bf684987a0e18b8e91775	shmmsns.qpic.cn	2025-05-20	6
4218066f621bf684987a0e18b8e91775	aps.amap.com	2025-05-20	9
4218066f621bf684987a0e18b8e91775	cgicol.amap.com	2025-05-20	5
4218066f621bf684987a0e18b8e91775	[2409:8c54:4010:1a:22::]	2025-05-20	1
4218066f621bf684987a0e18b8e91775	wxapp.tc.qq.com	2025-05-20	7
4218066f621bf684987a0e18b8e91775	short.weixin.qq.com	2025-05-20	17
4218066f621bf684987a0e18b8e91775	[2409:8c28:203:307::3]:49155	2025-05-20	1
4218066f621bf684987a0e18b8e91775	vweixinthumb.tc.qq.com	2025-05-20	1
4218066f621bf684987a0e18b8e91775	[2409:8c28:6c07:31b::25]	2025-05-20	2
4218066f621bf684987a0e18b8e91775	connectivitycheck.platform.hicloud.com	2025-05-20	2
4218066f621bf684987a0e18b8e91775	[2409:8c54:9820:8:27::]	2025-05-20	3
4218066f621bf684987a0e18b8e91775	szmmsns.qpic.cn	2025-05-20	1
4218066f621bf684987a0e18b8e91775	extshort.weixin.qq.com	2025-05-20	334
27a24ea45de01573da1d709e8e2e513b	wap.cmpassport.com:80	2025-05-20	1
27a24ea45de01573da1d709e8e2e513b	extshort.weixin.qq.com	2025-05-20	34
27a24ea45de01573da1d709e8e2e513b	minorshort.weixin.qq.com	2025-05-20	3
09b6680a048395798547cd173796e4ee	connectivitycheck-backup.platform.hihonorcloud.com	2025-05-20	1
09b6680a048395798547cd173796e4ee	connectivitycheck.platform.hihonorcloud.com	2025-05-20	2
09b6680a048395798547cd173796e4ee	szextshort.weixin.qq.com	2025-05-20	11
09b6680a048395798547cd173796e4ee	szminorshort.weixin.qq.com	2025-05-20	6
09b6680a048395798547cd173796e4ee	dns.weixin.qq.com.cn	2025-05-20	4
c68a226fc2d1bfaa35a57e29dfbe167d	162.14.3.250	2025-05-20	1
c68a226fc2d1bfaa35a57e29dfbe167d	59.82.9.145	2025-05-20	1
c68a226fc2d1bfaa35a57e29dfbe167d	minorshort.weixin.qq.com	2025-05-20	32
c68a226fc2d1bfaa35a57e29dfbe167d	59.82.14.161	2025-05-20	2
c68a226fc2d1bfaa35a57e29dfbe167d	cdn.cnbj1.fds.api.mi-img.com	2025-05-20	1
c68a226fc2d1bfaa35a57e29dfbe167d	api.tw06.xlmc.sec.miui.com	2025-05-20	4
c68a226fc2d1bfaa35a57e29dfbe167d	free-store.is.autonavi.com	2025-05-20	34
c68a226fc2d1bfaa35a57e29dfbe167d	dns.weixin.qq.com.cn	2025-05-20	38
c68a226fc2d1bfaa35a57e29dfbe167d	59.82.34.148	2025-05-20	3
c68a226fc2d1bfaa35a57e29dfbe167d	59.82.14.1	2025-05-20	4
c68a226fc2d1bfaa35a57e29dfbe167d	szextshort.weixin.qq.com	2025-05-20	4
c68a226fc2d1bfaa35a57e29dfbe167d	szshort.mixpay.wechatpay.cn	2025-05-20	3
c68a226fc2d1bfaa35a57e29dfbe167d	short.mixpay.wechatpay.cn	2025-05-20	18
c68a226fc2d1bfaa35a57e29dfbe167d	free-cache.amap.com	2025-05-20	11
c68a226fc2d1bfaa35a57e29dfbe167d	wx.qlogo.cn	2025-05-20	1
c68a226fc2d1bfaa35a57e29dfbe167d	mmbiz.qpic.cn	2025-05-20	10
c68a226fc2d1bfaa35a57e29dfbe167d	short.pay.weixin.qq.com	2025-05-20	3
c68a226fc2d1bfaa35a57e29dfbe167d	203.107.1.66	2025-05-20	2
c68a226fc2d1bfaa35a57e29dfbe167d	free-aos-cdn-image.amap.com	2025-05-20	2
c68a226fc2d1bfaa35a57e29dfbe167d	extshort.weixin.qq.com	2025-05-20	177
c68a226fc2d1bfaa35a57e29dfbe167d	xpis-mob-xcdn.youku.com	2025-05-20	5
c68a226fc2d1bfaa35a57e29dfbe167d	gdloc.qchannel03.cn	2025-05-20	14
c68a226fc2d1bfaa35a57e29dfbe167d	59.82.34.147	2025-05-20	2
c68a226fc2d1bfaa35a57e29dfbe167d	szextshort.weixin.qq.com	2025-05-20	226
c68a226fc2d1bfaa35a57e29dfbe167d	bsf.mnc002.mcc460.pub.3gppnetwork.org:8080	2025-05-20	1
c68a226fc2d1bfaa35a57e29dfbe167d	short.snspay.wechatpay.cn	2025-05-20	4
c68a226fc2d1bfaa35a57e29dfbe167d	aoscdn.amap.com	2025-05-20	12
c68a226fc2d1bfaa35a57e29dfbe167d	img.alicdn.com	2025-05-20	4
c68a226fc2d1bfaa35a57e29dfbe167d	tools.3g.qq.com	2025-05-20	1
c68a226fc2d1bfaa35a57e29dfbe167d	106.11.25.175	2025-05-20	4
c68a226fc2d1bfaa35a57e29dfbe167d	www.taobao.com	2025-05-20	1
c68a226fc2d1bfaa35a57e29dfbe167d	szminorshort.weixin.qq.com	2025-05-20	29
c68a226fc2d1bfaa35a57e29dfbe167d	access.speech.xiaomixiaoai.com	2025-05-20	5
c68a226fc2d1bfaa35a57e29dfbe167d	szshort.pay.weixin.qq.com	2025-05-20	4
c68a226fc2d1bfaa35a57e29dfbe167d	ctt-er.hnzkclouds.com	2025-05-20	2
c68a226fc2d1bfaa35a57e29dfbe167d	59.82.14.162	2025-05-20	2
c68a226fc2d1bfaa35a57e29dfbe167d	paydns.wechatpay.cn	2025-05-20	6
c68a226fc2d1bfaa35a57e29dfbe167d	dldir1v6.qq.com	2025-05-20	2
c68a226fc2d1bfaa35a57e29dfbe167d	api.kingdata.ksyun.com	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.31.87.209	2025-05-20	2
b299e5f6edabb891a60f48f7993acefa	111.31.98.83	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	59.82.14.1:80	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	sd-gl.xinqiucc.com	2025-05-20	29
b299e5f6edabb891a60f48f7993acefa	szminorshort.weixin.qq.com	2025-05-20	6
b299e5f6edabb891a60f48f7993acefa	59.82.34.148:80	2025-05-20	13
b299e5f6edabb891a60f48f7993acefa	111.31.86.214	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	seeds-open.xinqiucc.com	2025-05-20	5
b299e5f6edabb891a60f48f7993acefa	117.187.254.156	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	117.187.254.153	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	pull-flv-l26.douyincdn.com	2025-05-20	5
b299e5f6edabb891a60f48f7993acefa	kuaishou.httpdns.pro	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	36.134.151.151	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.31.98.227	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	wximg.wxs.qq.com	2025-05-20	9
b299e5f6edabb891a60f48f7993acefa	117.149.151.76	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.31.71.102	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.31.6.73	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.31.6.79	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	223.111.127.42	2025-05-20	3
b299e5f6edabb891a60f48f7993acefa	221.130.193.234	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	pull-l3.douyincdn.com	2025-05-20	7
b299e5f6edabb891a60f48f7993acefa	117.187.254.152	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	cf-gl.qiezibenpao.com	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	pull-flv-l11.douyincdn.com	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	39.174.58.211	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	pull-hs-f5-hot2.flive.douyincdn.com:80	2025-05-20	5
b299e5f6edabb891a60f48f7993acefa	cf-gl.qiezibenpao.com	2025-05-20	7
b299e5f6edabb891a60f48f7993acefa	pull-flv-l95.douyincdn.com	2025-05-20	4
b299e5f6edabb891a60f48f7993acefa	pull-flv-t96.douyincdn.com	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.31.71.20	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.19.235.79	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.1.161.111	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	59.82.14.161:80	2025-05-20	2
b299e5f6edabb891a60f48f7993acefa	pull-flv-l96.douyincdn.com	2025-05-20	9
b299e5f6edabb891a60f48f7993acefa	111.31.6.39	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	112.48.130.92	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.31.86.204	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.7.110.42	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	paydns.wechatpay.cn	2025-05-20	2
b299e5f6edabb891a60f48f7993acefa	pull-flv-l1.douyincdn.com	2025-05-20	3
b299e5f6edabb891a60f48f7993acefa	223.111.119.42	2025-05-20	2
b299e5f6edabb891a60f48f7993acefa	acs.m.taobao.com	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	sdktt.data.tianwenca.com	2025-05-20	15
b299e5f6edabb891a60f48f7993acefa	pgdt.gtimg.cn	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	dldir1v6.qq.com	2025-05-20	4
b299e5f6edabb891a60f48f7993acefa	59.82.113.219	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	36.150.208.249	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	39.156.51.202	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	szextshort.weixin.qq.com	2025-05-20	159
b299e5f6edabb891a60f48f7993acefa	114.110.97.97	2025-05-20	20
b299e5f6edabb891a60f48f7993acefa	wxsnsdythumb.wxs.qq.com	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	beauty-hw-flv-live.meituan.net	2025-05-20	2
b299e5f6edabb891a60f48f7993acefa	szshort.pay.weixin.qq.com	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	pull-flv-l6.douyincdn.com	2025-05-20	6
b299e5f6edabb891a60f48f7993acefa	117.149.244.42	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	wx.qlogo.cn	2025-05-20	10
b299e5f6edabb891a60f48f7993acefa	112.15.7.140	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	pull-hs-f5.flive.douyincdn.com	2025-05-20	3
b299e5f6edabb891a60f48f7993acefa	pull-hs-f5-hot.flive.douyincdn.com	2025-05-20	4
b299e5f6edabb891a60f48f7993acefa	pull-hs-f5-hot2.flive.douyincdn.com	2025-05-20	6
b299e5f6edabb891a60f48f7993acefa	httpdns.alicdn.com	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	116.148.167.147	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.1.161.248	2025-05-20	3
b299e5f6edabb891a60f48f7993acefa	2402:4e00:1411:201:0:9964:ba21:5a41	2025-05-20	2
b299e5f6edabb891a60f48f7993acefa	111.31.86.193	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.31.71.21	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	admin.20kaka.cn	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	36.151.191.61	2025-05-20	2
b299e5f6edabb891a60f48f7993acefa	pull-flv-l13.douyincdn.com	2025-05-20	12
b299e5f6edabb891a60f48f7993acefa	pull-flv-t13.douyincdn.com	2025-05-20	2
b299e5f6edabb891a60f48f7993acefa	115.231.41.209	2025-05-20	3
b299e5f6edabb891a60f48f7993acefa	dns.weixin.qq.com.cn	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	img.pddpic.com	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	mmbiz.qpic.cn	2025-05-20	42
b299e5f6edabb891a60f48f7993acefa	111.31.7.199	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	pull-t3.douyincdn.com	2025-05-20	4
b299e5f6edabb891a60f48f7993acefa	[2409:8a55:f40a:f2b8:3c28:4617:be9a:720a]:9102	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.31.6.77	2025-05-20	1
b299e5f6edabb891a60f48f7993acefa	111.31.87.141	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	59.82.34.255	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	pull-l3.douyincdn.com	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	p.tencentmusic.com	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	pull-flv-l11.douyincdn.com	2025-05-20	4
9a2d9f78d829082c378368f32e4b2f3e	cbsipv4.shuzilm.cn	2025-05-20	2
9a2d9f78d829082c378368f32e4b2f3e	paydns.wechatpay.cn	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	59.82.14.162	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	59.82.43.77	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	szshort.mixpay.wechatpay.cn	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	mobads.baidu.com	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	pull-hs-f5-hot2.flive.douyincdn.com	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	szextshort.weixin.qq.com	2025-05-20	82
9a2d9f78d829082c378368f32e4b2f3e	pull-hs-f5-hot.flive.douyincdn.com	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	p4.a.yximgs.com	2025-05-20	2
9a2d9f78d829082c378368f32e4b2f3e	seeds-open.xinqiucc.com	2025-05-20	2
9a2d9f78d829082c378368f32e4b2f3e	59.82.14.1	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	sdktt.data.tianwenca.com	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	seeds-open.xinqiucc.com	2025-05-20	3
9a2d9f78d829082c378368f32e4b2f3e	pull-flv-l13.douyincdn.com	2025-05-20	3
9a2d9f78d829082c378368f32e4b2f3e	120.236.198.4:9501	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	dns.weixin.qq.com.cn	2025-05-20	2
9a2d9f78d829082c378368f32e4b2f3e	v1.log.moji.com	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	106.11.226.226	2025-05-20	3
9a2d9f78d829082c378368f32e4b2f3e	211.151.19.128:80	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	szextshort.weixin.qq.com	2025-05-20	2
9a2d9f78d829082c378368f32e4b2f3e	v2.log.moji.com	2025-05-20	2
9a2d9f78d829082c378368f32e4b2f3e	szminorshort.weixin.qq.com	2025-05-20	7
9a2d9f78d829082c378368f32e4b2f3e	p2.a.yximgs.com	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	pull-flv-l1.douyincdn.com	2025-05-20	2
9a2d9f78d829082c378368f32e4b2f3e	sd-gl.xinqiucc.com	2025-05-20	4
9a2d9f78d829082c378368f32e4b2f3e	ad.api.moji.com	2025-05-20	2
9a2d9f78d829082c378368f32e4b2f3e	douyin.starrydyn.com	2025-05-20	6
9a2d9f78d829082c378368f32e4b2f3e	103.37.152.97	2025-05-20	4
9a2d9f78d829082c378368f32e4b2f3e	douyinve.starrydyn.com	2025-05-20	8
9a2d9f78d829082c378368f32e4b2f3e	[2408:864e:9000:1:0:3:0:8]:9102	2025-05-20	1
9a2d9f78d829082c378368f32e4b2f3e	wap.cmpassport.com	2025-05-20	2
9a2d9f78d829082c378368f32e4b2f3e	203.107.1.33	2025-05-20	1
